feature_set,method,class_label,bin,bin_low,bin_high,n_samples,mean_predicted_probability,observed_frequency,absolute_gap
no_salary_hike_no_attrition_no_department,isotonic,3,10,0.9,1.0,41,0.9389069826586455,0.8536585365853658,0.08524844607327964
no_salary_hike_no_attrition_no_department,isotonic,4,1,0.0,0.1,73,0.048651231318772276,0.1095890410958904,0.06093780977711813
no_salary_hike_no_attrition_no_department,isotonic,4,2,0.1,0.2,34,0.1768544098251532,0.08823529411764706,0.08861911570750615
no_salary_hike_no_attrition_no_department,isotonic,4,3,0.2,0.30000000000000004,13,0.27065420066401713,0.15384615384615385,0.11680804681786328
no_salary_hike_no_attrition_no_department,raw,2,1,0.0,0.1,96,0.008687877554030799,0.0,0.008687877554030799
no_salary_hike_no_attrition_no_department,raw,2,2,0.1,0.2,1,0.17548635438562973,0.0,0.17548635438562973
no_salary_hike_no_attrition_no_department,raw,2,3,0.2,0.30000000000000004,1,0.250098062206752,1.0,0.749901937793248
no_salary_hike_no_attrition_no_department,raw,2,4,0.30000000000000004,0.4,1,0.3884069795194408,0.0,0.3884069795194408
no_salary_hike_no_attrition_no_department,raw,2,6,0.5,0.6000000000000001,2,0.5431191362287314,0.5,0.043119136228731425
no_salary_hike_no_attrition_no_department,raw,2,8,0.7000000000000001,0.8,2,0.7665697620440374,1.0,0.23343023795596263
no_salary_hike_no_attrition_no_department,raw,2,9,0.8,0.9,4,0.8784730165780723,1.0,0.12152698342192769
no_salary_hike_no_attrition_no_department,raw,2,10,0.9,1.0,13,0.9407388454065959,0.9230769230769231,0.017661922329672786
no_salary_hike_no_attrition_no_department,raw,3,1,0.0,0.1,14,0.05709810030278301,0.07142857142857142,0.014330471125788412
no_salary_hike_no_attrition_no_department,raw,3,2,0.1,0.2,3,0.11283914073207497,0.0,0.11283914073207497
no_salary_hike_no_attrition_no_department,raw,3,3,0.2,0.30000000000000004,3,0.23686139351136917,0.3333333333333333,0.09647193982196414
no_salary_hike_no_attrition_no_department,raw,3,4,0.30000000000000004,0.4,1,0.3988182917017171,1.0,0.6011817082982829
no_salary_hike_no_attrition_no_department,raw,3,5,0.4,0.5,1,0.49133991869092275,0.0,0.49133991869092275
no_salary_hike_no_attrition_no_department,raw,3,6,0.5,0.6000000000000001,2,0.5767850431457686,0.5,0.07678504314576862
no_salary_hike_no_attrition_no_department,raw,3,7,0.6000000000000001,0.7000000000000001,4,0.6529304014002135,1.0,0.3470695985997865
no_salary_hike_no_attrition_no_department,raw,3,8,0.7000000000000001,0.8,5,0.7489405955169264,0.6,0.1489405955169264
no_salary_hike_no_attrition_no_department,raw,3,9,0.8,0.9,28,0.8667284499714699,0.9285714285714286,0.06184297859995869
no_salary_hike_no_attrition_no_department,raw,3,10,0.9,1.0,59,0.9544893186303249,0.847457627118644,0.1070316915116809
no_salary_hike_no_attrition_no_department,raw,4,1,0.0,0.1,89,0.03220695567338942,0.10112359550561797,0.06891663983222855
no_salary_hike_no_attrition_no_department,raw,4,2,0.1,0.2,22,0.1359712585477957,0.09090909090909091,0.0450621676387048
no_salary_hike_no_attrition_no_department,raw,4,3,0.2,0.30000000000000004,3,0.24825880836631645,0.3333333333333333,0.08507452496701687
no_salary_hike_no_attrition_no_department,raw,4,4,0.30000000000000004,0.4,4,0.3428721466785853,0.0,0.3428721466785853
no_salary_hike_no_attrition_no_department,raw,4,5,0.4,0.5,1,0.4335462779287222,1.0,0.5664537220712778
no_salary_hike_no_attrition_no_department,raw,4,8,0.7000000000000001,0.8,1,0.7496051876031935,0.0,0.7496051876031935
no_salary_hike_no_attrition_no_department,sigmoid,2,1,0.0,0.1,93,0.009737140469325513,0.0,0.009737140469325513
no_salary_hike_no_attrition_no_department,sigmoid,2,2,0.1,0.2,3,0.10987986834094847,0.0,0.10987986834094847
no_salary_hike_no_attrition_no_department,sigmoid,2,3,0.2,0.30000000000000004,2,0.23508647463432208,0.5,0.2649135253656779
no_salary_hike_no_attrition_no_department,sigmoid,2,4,0.30000000000000004,0.4,1,0.38073895809662384,0.0,0.38073895809662384
no_salary_hike_no_attrition_no_department,sigmoid,2,5,0.4,0.5,1,0.48370133488799627,1.0,0.5162986651120037
no_salary_hike_no_attrition_no_department,sigmoid,2,6,0.5,0.6000000000000001,1,0.5195930834546837,0.0,0.5195930834546837
no_salary_hike_no_attrition_no_department,sigmoid,2,7,0.6000000000000001,0.7000000000000001,2,0.6702784906668886,1.0,0.3297215093331114
no_salary_hike_no_attrition_no_department,sigmoid,2,8,0.7000000000000001,0.8,6,0.7683674748428299,1.0,0.23163252515717014
no_salary_hike_no_attrition_no_department,sigmoid,2,9,0.8,0.9,11,0.846817592302969,0.9090909090909091,0.062273316787940014
no_salary_hike_no_attrition_no_department,sigmoid,3,1,0.0,0.1,3,0.0815280892986849,0.0,0.0815280892986849
no_salary_hike_no_attrition_no_department,sigmoid,3,2,0.1,0.2,13,0.14429470490871388,0.07692307692307693,0.06737162798563695
no_salary_hike_no_attrition_no_department,sigmoid,3,3,0.2,0.30000000000000004,2,0.2385033902508043,0.0,0.2385033902508043
no_salary_hike_no_attrition_no_department,sigmoid,3,4,0.30000000000000004,0.4,1,0.31497133392766075,0.0,0.31497133392766075
no_salary_hike_no_attrition_no_department,sigmoid,3,5,0.4,0.5,2,0.4479855182572479,0.5,0.05201448174275208
no_salary_hike_no_attrition_no_department,sigmoid,3,6,0.5,0.6000000000000001,2,0.5243370228447244,1.0,0.4756629771552756
no_salary_hike_no_attrition_no_department,sigmoid,3,7,0.6000000000000001,0.7000000000000001,2,0.6751189476930027,0.0,0.6751189476930027
no_salary_hike_no_attrition_no_department,sigmoid,3,8,0.7000000000000001,0.8,10,0.758381085046818,0.9,0.14161891495318202
no_salary_hike_no_attrition_no_department,sigmoid,3,9,0.8,0.9,57,0.8586443814540309,0.9122807017543859,0.053636320300355034
no_salary_hike_no_attrition_no_department,sigmoid,3,10,0.9,1.0,28,0.9204487870902901,0.7857142857142857,0.1347345013760044
no_salary_hike_no_attrition_no_department,sigmoid,4,1,0.0,0.1,61,0.06458952855737583,0.11475409836065574,0.05016456980327991
no_salary_hike_no_attrition_no_department,sigmoid,4,2,0.1,0.2,51,0.1364353113735123,0.0784313725490196,0.0580039388244927
no_salary_hike_no_attrition_no_department,sigmoid,4,3,0.2,0.30000000000000004,7,0.24912656582620224,0.2857142857142857,0.03658771988808346
no_salary_hike_no_attrition_no_department,sigmoid,4,5,0.4,0.5,1,0.49641342146142853,0.0,0.49641342146142853
no_salary_hike_no_attrition_no_department,isotonic,2,1,0.0,0.1,89,0.001022324516896752,0.0,0.001022324516896752
no_salary_hike_no_attrition_no_department,isotonic,2,2,0.1,0.2,9,0.10497084439266359,0.1111111111111111,0.006140266718447515
no_salary_hike_no_attrition_no_department,isotonic,2,5,0.4,0.5,2,0.47764227392276426,0.5,0.02235772607723574
no_salary_hike_no_attrition_no_department,isotonic,2,8,0.7000000000000001,0.8,8,0.7685796827014655,0.875,0.10642031729853452
no_salary_hike_no_attrition_no_department,isotonic,2,9,0.8,0.9,6,0.8198166482290593,1.0,0.1801833517709407
no_salary_hike_no_attrition_no_department,isotonic,2,10,0.9,1.0,6,0.9750564578581141,0.8333333333333334,0.14172312452478075
no_salary_hike_no_attrition_no_department,isotonic,3,1,0.0,0.1,6,0.006367685990632196,0.16666666666666666,0.16029898067603446
no_salary_hike_no_attrition_no_department,isotonic,3,2,0.1,0.2,12,0.16300909790425427,0.08333333333333333,0.07967576457092095
no_salary_hike_no_attrition_no_department,isotonic,3,3,0.2,0.30000000000000004,3,0.23859859672261327,0.3333333333333333,0.09473473661072004
no_salary_hike_no_attrition_no_department,isotonic,3,5,0.4,0.5,2,0.47764227392276426,0.5,0.02235772607723574
no_salary_hike_no_attrition_no_department,isotonic,3,6,0.5,0.6000000000000001,1,0.5644697957221926,0.0,0.5644697957221926
no_salary_hike_no_attrition_no_department,isotonic,3,7,0.6000000000000001,0.7000000000000001,4,0.6281889109241872,1.0,0.37181108907581284
no_salary_hike_no_attrition_no_department,isotonic,3,8,0.7000000000000001,0.8,3,0.7943437196183236,0.3333333333333333,0.4610103862849903
no_salary_hike_no_attrition_no_department,isotonic,3,9,0.8,0.9,79,0.8854953762746687,0.8734177215189873,0.012077654755681344
no_salary_hike_no_attrition_no_department,isotonic,3,10,0.9,1.0,10,0.9572002813118317,0.9,0.057200281311831636
no_salary_hike_no_attrition_no_department,isotonic,4,1,0.0,0.1,41,0.04501129060323295,0.024390243902439025,0.020621046700793927
no_salary_hike_no_attrition_no_department,isotonic,4,2,0.1,0.2,73,0.10919298209941937,0.1506849315068493,0.04149194940742994
no_salary_hike_no_attrition_no_department,isotonic,4,4,0.30000000000000004,0.4,4,0.37181107885100817,0.0,0.37181107885100817
no_salary_hike_no_attrition_no_department,isotonic,4,5,0.4,0.5,1,0.4355301929884114,1.0,0.5644698070115886
no_salary_hike_no_attrition_no_department,isotonic,4,7,0.6000000000000001,0.7000000000000001,1,0.6999999902000001,0.0,0.6999999902000001
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,1,0.0,0.1,92,0.006060565869340744,0.0,0.006060565869340744
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,2,0.1,0.2,1,0.17139027278502234,1.0,0.8286097272149777
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,3,0.2,0.30000000000000004,1,0.2859660211526202,0.0,0.2859660211526202
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,5,0.4,0.5,4,0.44547970451663066,0.25,0.19547970451663066
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,6,0.5,0.6000000000000001,1,0.5911259143222259,1.0,0.40887408567777406
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,7,0.6000000000000001,0.7000000000000001,1,0.6934956875932603,0.0,0.6934956875932603
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,8,0.7000000000000001,0.8,5,0.7432306500032414,0.4,0.3432306500032414
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,9,0.8,0.9,9,0.8353789933112948,0.8888888888888888,0.053509895577594
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,10,0.9,1.0,6,0.9364534130812415,1.0,0.06354658691875847
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,1,0.0,0.1,6,0.05817642105893813,0.0,0.05817642105893813
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,2,0.1,0.2,9,0.15280057491852075,0.1111111111111111,0.04168946380740965
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,3,0.2,0.30000000000000004,6,0.25552598778260055,0.6666666666666666,0.4111406788840661
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,4,0.30000000000000004,0.4,2,0.33699841197582237,0.0,0.33699841197582237
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,5,0.4,0.5,1,0.4880436858850738,0.0,0.4880436858850738
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,6,0.5,0.6000000000000001,5,0.5484876289063412,0.8,0.25151237109365887
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,7,0.6000000000000001,0.7000000000000001,6,0.6534533656963532,1.0,0.34654663430364685
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,8,0.7000000000000001,0.8,8,0.7564790553363592,0.875,0.11852094466364083
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,9,0.8,0.9,22,0.8534112530263801,0.8181818181818182,0.03522943484456187
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,10,0.9,1.0,55,0.9503991539369128,0.8727272727272727,0.07767188120964008
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,1,0.0,0.1,86,0.03571234439307476,0.08139534883720931,0.04568300444413455
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,2,0.1,0.2,18,0.1442426439088763,0.16666666666666666,0.022424022757790346
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,3,0.2,0.30000000000000004,8,0.24118728536125428,0.125,0.11618728536125428
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,4,0.30000000000000004,0.4,5,0.3449860935209672,0.0,0.3449860935209672
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,5,0.4,0.5,2,0.4324863133866239,0.5,0.06751368661337609
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,7,0.6000000000000001,0.7000000000000001,1,0.696764020699473,1.0,0.30323597930052704
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,1,0.0,0.1,92,0.010730119723812704,0.0,0.010730119723812704
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,2,0.1,0.2,1,0.19738063875117565,1.0,0.8026193612488244
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,3,0.2,0.30000000000000004,1,0.29192890827599843,0.0,0.29192890827599843
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,4,0.30000000000000004,0.4,1,0.3805518451847364,0.0,0.3805518451847364
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,5,0.4,0.5,3,0.421541853993266,0.3333333333333333,0.08820852065993268
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,6,0.5,0.6000000000000001,1,0.5130832755214189,1.0,0.48691672447858114
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,7,0.6000000000000001,0.7000000000000001,7,0.6411997880057667,0.42857142857142855,0.21262835943433817
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,8,0.7000000000000001,0.8,8,0.7245536779209119,0.875,0.15044632207908815
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,9,0.8,0.9,6,0.8376626360288469,1.0,0.16233736397115306
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,1,0.0,0.1,1,0.07889605918066583,0.0,0.07889605918066583
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,2,0.1,0.2,5,0.14953076963071785,0.0,0.14953076963071785
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,3,0.2,0.30000000000000004,9,0.24386352427240285,0.1111111111111111,0.13275241316129174
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,4,0.30000000000000004,0.4,6,0.33124441064042087,0.6666666666666666,0.33542225602624576
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,5,0.4,0.5,3,0.44793818003876634,0.0,0.44793818003876634
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,6,0.5,0.6000000000000001,3,0.5276558842037051,1.0,0.47234411579629487
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,7,0.6000000000000001,0.7000000000000001,7,0.6441344882591477,0.8571428571428571,0.21300836888370944
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,8,0.7000000000000001,0.8,18,0.7606795611038644,0.7777777777777778,0.017098216673913424
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,9,0.8,0.9,42,0.8561927747139781,0.9285714285714286,0.07237865385745046
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,10,0.9,1.0,26,0.9354385508582321,0.8076923076923077,0.12774624316592442
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,1,0.0,0.1,55,0.04874859465596681,0.09090909090909091,0.042160496253124104
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,2,0.1,0.2,43,0.13441251728038234,0.06976744186046512,0.06464507541991722
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,3,0.2,0.30000000000000004,16,0.2410198429178571,0.1875,0.05351984291785711
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,4,0.30000000000000004,0.4,5,0.3518665122415259,0.2,0.15186651224152586
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,6,0.5,0.6000000000000001,1,0.5596513427468621,1.0,0.4403486572531379
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,1,0.0,0.1,93,1.0213773113024437e-08,0.010752688172043012,0.010752677958269898
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,6,0.5,0.6000000000000001,7,0.5619137808838165,0.2857142857142857,0.2761994951695308
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,7,0.6000000000000001,0.7000000000000001,5,0.6118067917461862,0.4,0.21180679174618622
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,8,0.7000000000000001,0.8,1,0.7261604092181599,1.0,0.27383959078184006
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,9,0.8,0.9,13,0.8316831599176554,0.9230769230769231,0.09139376315926773
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,10,0.9,1.0,1,0.9999999800000006,1.0,1.999999943436137e-08
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,1,0.0,0.1,1,9.999999800000005e-09,0.0,9.999999800000005e-09
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,2,0.1,0.2,14,0.16803018173231843,0.07142857142857142,0.096601610303747
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,4,0.30000000000000004,0.4,9,0.38035428042605957,0.6666666666666666,0.28631238624060706
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,5,0.4,0.5,4,0.4288184067950151,0.5,0.0711815932049849
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,6,0.5,0.6000000000000001,8,0.5208333270941841,0.875,0.35416667290581594
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,8,0.7000000000000001,0.8,9,0.7900104354842046,0.7777777777777778,0.012232657706426786
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,9,0.8,0.9,53,0.8498134557230785,0.9056603773584906,0.05584692163541205
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,10,0.9,1.0,22,0.9793695047321438,0.7727272727272727,0.20664223200487108
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,1,0.0,0.1,47,0.014680977853515487,0.0851063829787234,0.07042540512520791
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,2,0.1,0.2,55,0.14900640317046224,0.09090909090909091,0.058097312261371326
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,3,0.2,0.30000000000000004,9,0.20998955447193535,0.2222222222222222,0.012232667750286863
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,5,0.4,0.5,8,0.4791666609266494,0.125,0.3541666609266494
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,6,0.5,0.6000000000000001,1,0.5070422470938307,1.0,0.4929577529061693
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,1,0.0,0.1,92,0.004887754292384459,0.021739130434782608,0.01685137614239815
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,2,0.1,0.2,1,0.12536857817885458,0.0,0.12536857817885458
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,5,0.4,0.5,2,0.42704466864285706,0.5,0.07295533135714294
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,6,0.5,0.6000000000000001,2,0.5159513005930544,0.5,0.015951300593054385
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,7,0.6000000000000001,0.7000000000000001,5,0.6564155638194922,0.4,0.25641556381949215
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,8,0.7000000000000001,0.8,7,0.7546948173344648,0.42857142857142855,0.3261233887630362
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,9,0.8,0.9,9,0.8622070164051283,0.8888888888888888,0.026681872483760527
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,10,0.9,1.0,2,0.9408100541881799,1.0,0.05918994581182013
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,1,0.0,0.1,2,0.05231894846696486,0.0,0.05231894846696486
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,2,0.1,0.2,10,0.13620202813440194,0.2,0.06379797186559807
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,3,0.2,0.30000000000000004,6,0.23733638898178733,0.5,0.2626636110182127
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,4,0.30000000000000004,0.4,5,0.329510661729318,0.6,0.270489338270682
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,5,0.4,0.5,3,0.4549139939929964,0.6666666666666666,0.2117526726736702
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,6,0.5,0.6000000000000001,2,0.5671963510620759,0.5,0.06719635106207589
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,7,0.6000000000000001,0.7000000000000001,2,0.6760338263344323,0.5,0.17603382633443232
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,8,0.7000000000000001,0.8,6,0.7367910364206779,1.0,0.2632089635793221
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,9,0.8,0.9,19,0.8563699270854342,0.9473684210526315,0.09099849396719728
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,10,0.9,1.0,65,0.9611615514557993,0.8,0.16116155145579925
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,1,0.0,0.1,94,0.028165954845142234,0.11702127659574468,0.08885532175060246
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,2,0.1,0.2,18,0.1476163826580713,0.05555555555555555,0.09206082710251576
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,3,0.2,0.30000000000000004,5,0.2521633141626841,0.0,0.2521633141626841
